V1,V2,V4,filter_$,VAR00002,hour
D59671,1000219,10/17/2014,1,1,11
B73761,1000015,10/17/2014,1,1,11
E56157,1000005,10/17/2014,1,1,11
E77244,1000001,10/17/2014,1,1,11
B78564,1000002,10/17/2014,1,1,11
E29559,1000003,10/17/2014,1,1,11
E69153,1000001,10/17/2014,1,1,11
B60249,1000003,10/17/2014,1,1,11
B74716,1000002,10/17/2014,1,1,11
C76017,1000001,10/17/2014,1,1,11
A79522,1000003,10/17/2014,1,1,11
E37198,1000001,10/17/2014,1,1,11
B72287,1000001,10/17/2014,1,1,11
A78795,1000011,10/17/2014,1,1,11
C76698,1000002,10/17/2014,1,1,11
B65686,1000219,10/17/2014,1,1,11
A73680,1000002,10/17/2014,1,1,11
A49913,1000015,10/17/2014,1,1,11
E58214,1000001,10/17/2014,1,1,11
E60692,1000015,10/17/2014,1,1,11
A32035,1000015,10/17/2014,1,1,11
B61585,1000010,10/17/2014,1,1,11
A35674,1000010,10/17/2014,1,1,11
A65814,1000010,10/17/2014,1,1,11
B43472,1000011,10/17/2014,1,1,11
C75362,1000010,10/17/2014,1,1,11
D78961,1000005,10/17/2014,1,1,11
C78229,1000002,10/17/2014,1,1,11
E29559,1000003,10/17/2014,1,1,11
E35661,1000015,10/17/2014,1,1,11
E78362,1000010,10/17/2014,1,1,11
B58553,1000002,10/17/2014,1,1,11
C61954,1000001,10/17/2014,1,1,11
C65950,1000015,10/17/2014,1,1,11
A54390,1000002,10/17/2014,1,1,11
A75582,1000219,10/17/2014,1,1,11
D18826,1000001,10/17/2014,1,1,11
D45334,1000011,10/17/2014,1,1,11
A68317,1000002,10/17/2014,1,1,11
A73448,1000001,10/17/2014,1,1,11
A45222,1000001,10/17/2014,1,1,11
B26534,1000015,10/17/2014,1,1,11
B48356,1000015,10/17/2014,1,1,11
C74048,1000005,10/17/2014,1,1,11
B72675,1000001,10/17/2014,1,1,11
C36659,1000015,10/17/2014,1,1,11
C66835,1000002,10/17/2014,1,1,11
B57011,1000001,10/17/2014,1,1,11
D27149,1000001,10/17/2014,1,1,11
C30700,1000015,10/17/2014,1,1,11
D68409,1000001,10/17/2014,1,1,11
B72408,1000015,10/17/2014,1,1,11
C58511,1000015,10/17/2014,1,1,11
C75598,1000002,10/17/2014,1,1,11
D70437,1000011,10/17/2014,1,1,11
B67505,1000001,10/17/2014,1,1,11
C46398,1000219,10/17/2014,1,1,11
A72607,1000001,10/17/2014,1,1,11
D78492,1000011,10/17/2014,1,1,11
A79681,1000001,10/17/2014,1,1,11
E50697,1000003,10/17/2014,1,1,11
B71001,1000015,10/17/2014,1,1,11
B70616,1000002,10/17/2014,1,1,11
A65860,1000001,10/17/2014,1,1,11
B78156,1000010,10/17/2014,1,1,11
C69015,1000015,10/17/2014,1,1,11
D45064,1000003,10/17/2014,1,1,11
D75501,1000002,10/17/2014,1,1,11
D30813,1000010,10/17/2014,1,1,11
C25784,1000001,10/17/2014,1,1,11
E57578,1000015,10/17/2014,1,1,11
B71185,1000011,10/17/2014,1,1,11
C62822,1000005,10/17/2014,1,1,11
C78813,1000015,10/17/2014,1,1,11
A79522,1000003,10/17/2014,1,1,11
C74771,1000015,10/17/2014,1,1,11
E60858,1000219,10/17/2014,1,1,11
A72833,1000001,10/17/2014,1,1,11
C67870,1000002,10/17/2014,1,1,11
B79345,1000015,10/17/2014,1,1,11
C73731,1000001,10/17/2014,1,1,11
B72617,1000002,10/17/2014,1,1,11
B76333,1000015,10/17/2014,1,1,11
C69579,1000219,10/17/2014,1,1,11
A78920,1000003,10/17/2014,1,1,11
B44257,1000001,10/17/2014,1,1,11
D64903,1000003,10/17/2014,1,1,11
D70064,1000011,10/17/2014,1,1,11
E58076,1000219,10/17/2014,1,1,11
B46995,1000015,10/17/2014,1,1,11
C77387,1000005,10/17/2014,1,1,11
D41095,1000001,10/17/2014,1,1,11
B23869,1000010,10/17/2014,1,1,11
B35420,1000001,10/17/2014,1,1,11
E50478,1000015,10/17/2014,1,1,11
E79353,1000001,10/17/2014,1,1,11
C68048,1000015,10/17/2014,1,1,11
D48175,1000219,10/17/2014,1,1,11
C54280,1000002,10/17/2014,1,1,11
C75362,1000010,10/17/2014,1,1,11
D53139,1000003,10/17/2014,1,1,11
C77144,1000010,10/17/2014,1,1,11
E58654,1000015,10/17/2014,1,1,11
B48356,1000011,10/17/2014,1,1,11
C76412,1000011,10/17/2014,1,1,11
A30677,1000005,10/17/2014,1,1,11
C67250,1000003,10/17/2014,1,1,11
C72293,1000011,10/17/2014,1,1,11
C36432,1000010,10/17/2014,1,1,11
B72022,1000005,10/17/2014,1,1,11
C78414,1000015,10/17/2014,1,1,11
A63889,1000003,10/17/2014,1,1,11
A77991,1000011,10/17/2014,1,1,11
B33383,1000001,10/17/2014,1,1,11
D16330,1000005,10/17/2014,1,1,11
D76618,1000005,10/17/2014,1,1,11
C59163,1000005,10/17/2014,1,1,11
B76507,1000005,10/17/2014,1,1,11
B76507,1000005,10/17/2014,1,1,11
A60319,1000005,10/17/2014,1,1,11
E77005,1000001,10/17/2014,1,1,11
E14259,1000003,10/17/2014,1,1,11
B63951,1000003,10/17/2014,1,1,11
D75526,1000005,10/17/2014,1,1,11
A67273,1000005,10/17/2014,1,1,11
C58743,1000015,10/17/2014,1,1,11
C58743,1000015,10/17/2014,1,1,11
D53142,1000005,10/17/2014,1,1,11
D51865,1000015,10/17/2014,1,1,11
A65860,1000003,10/17/2014,1,1,11
C39420,1000219,10/17/2014,1,1,11
E63007,1000002,10/17/2014,1,1,11
E62988,1000005,10/17/2014,1,1,11
B66472,1000003,10/17/2014,1,1,11
E50297,1000015,10/17/2014,1,1,11
D68299,1000001,10/17/2014,1,1,11
E51797,1000219,10/17/2014,1,1,11
C76961,1000001,10/17/2014,1,1,11
C53690,1000005,10/17/2014,1,1,11
C72091,1000003,10/17/2014,1,1,11
B47309,1000003,10/17/2014,1,1,11
E70172,1000010,10/17/2014,1,1,11
A34610,1000015,10/17/2014,1,1,11
B71185,1000011,10/17/2014,1,1,11
A52345,1000001,10/17/2014,1,1,11
B72287,1000003,10/17/2014,1,1,11
E69124,1000015,10/17/2014,1,1,11
B74693,1000011,10/17/2014,1,1,11
B79632,1000005,10/17/2014,1,1,11
A64119,1000219,10/17/2014,1,1,11
D75425,1000015,10/17/2014,1,1,11
E20231,1000219,10/17/2014,1,1,11
C52474,1000003,10/17/2014,1,1,11
D41876,1000003,10/17/2014,1,1,11
A35726,1000003,10/17/2014,1,1,11
E73496,1000005,10/17/2014,1,1,11
E57979,1000005,10/17/2014,1,1,11
D65131,1000011,10/17/2014,1,1,11
D73809,1000003,10/17/2014,1,1,11
B62005,1000003,10/17/2014,1,1,11
C58126,1000010,10/17/2014,1,1,11
A71454,1000219,10/17/2014,1,1,11
A31389,1000003,10/17/2014,1,1,11
D41876,1000003,10/17/2014,1,1,11
C29731,1000005,10/17/2014,1,1,11
D73450,1000015,10/17/2014,1,1,11
B67131,1000219,10/17/2014,1,1,11
B69390,1000015,10/17/2014,1,1,11
E75001,1000001,10/17/2014,1,1,11
B75539,1000001,10/17/2014,1,1,11
E64962,1000219,10/17/2014,1,1,11
C53707,1000001,10/17/2014,1,1,11
E73670,1000003,10/17/2014,1,1,11
C79020,1000015,10/17/2014,1,1,11
B64662,1000015,10/17/2014,1,1,11
C37585,1000003,10/17/2014,1,1,11
E69168,1000011,10/17/2014,1,1,11
C60655,1000005,10/17/2014,1,1,11
C48903,1000003,10/17/2014,1,1,11
E65682,1000005,10/17/2014,1,1,11
E65682,1000005,10/17/2014,1,1,11
A71907,1000005,10/17/2014,1,1,11
A64550,1000005,10/17/2014,1,1,11
D38877,1000005,10/17/2014,1,1,11
A67354,1000001,10/17/2014,1,1,11
E48488,1000002,10/17/2014,1,1,11
C42005,1000011,10/17/2014,1,1,11
E68762,1000005,10/17/2014,1,1,11
D45123,1000003,10/17/2014,1,1,11
D65131,1000015,10/17/2014,1,1,11
B54727,1000002,10/17/2014,1,1,11
C75697,1000003,10/17/2014,1,1,11
C70039,1000001,10/17/2014,1,1,11
A50447,1000001,10/17/2014,1,1,11
C34428,1000005,10/17/2014,1,1,11
E49994,1000003,10/17/2014,1,1,11
E59862,1000010,10/17/2014,1,1,11
B62841,1000001,10/17/2014,1,1,11
E58851,1000010,10/17/2014,1,1,11
C56382,1000001,10/17/2014,1,1,11
A50010,1000005,10/17/2014,1,1,11
E58708,1000003,10/17/2014,1,1,11
A32787,1000002,10/17/2014,1,1,11
B29136,1000001,10/17/2014,1,1,11
A57185,1000219,10/17/2014,1,1,11
B43832,1000011,10/17/2014,1,1,11
E44839,1000003,10/17/2014,1,1,11
E53461,1000003,10/17/2014,1,1,11
E62153,1000010,10/17/2014,1,1,11
B74107,1000015,10/17/2014,1,1,11
A71188,1000005,10/17/2014,1,1,11
B56518,1000010,10/17/2014,1,1,11
A44349,1000010,10/17/2014,1,1,11
D67937,1000219,10/17/2014,1,1,11
D71129,1000219,10/17/2014,1,1,11
A63386,1000001,10/17/2014,1,1,11
A71587,1000005,10/17/2014,1,1,11
E51797,1000219,10/17/2014,1,1,11
B68075,1000005,10/17/2014,1,1,11
A71587,1000005,10/17/2014,1,1,11
A65548,1000005,10/17/2014,1,1,11
E58851,1000010,10/17/2014,1,1,11
B39903,1000005,10/17/2014,1,1,11
B37673,1000005,10/17/2014,1,1,11
C46659,1000005,10/17/2014,1,1,11
B61409,1000005,10/17/2014,1,1,11
D22414,1000005,10/17/2014,1,1,11
A49972,1000005,10/17/2014,1,1,11
A70125,1000005,10/17/2014,1,1,11
E45860,1000002,10/17/2014,1,1,11
D70791,1000011,10/17/2014,1,1,11
A40418,1000015,10/17/2014,1,1,11
C53245,1000005,10/17/2014,1,1,11
D48022,1000015,10/17/2014,1,1,11
E79406,1000001,10/17/2014,1,1,11
C53245,1000005,10/17/2014,1,1,11
A59871,1000011,10/17/2014,1,1,11
E62376,1000005,10/17/2014,1,1,11
C68964,1000005,10/17/2014,1,1,11
A42704,1000010,10/17/2014,1,1,11
D31022,1000001,10/17/2014,1,1,11
A77312,1000003,10/17/2014,1,1,11
B76835,1000001,10/17/2014,1,1,11
C64733,1000002,10/17/2014,1,1,11
D46224,1000001,10/17/2014,1,1,11
A42704,1000010,10/17/2014,1,1,11
A59781,1000001,10/17/2014,1,1,11
A38519,1000011,10/17/2014,1,1,11
B66069,1000015,10/17/2014,1,1,11
E60148,1000011,10/17/2014,1,1,11
C73572,1000002,10/17/2014,1,1,11
E62153,1000001,10/17/2014,1,1,11
C46346,1000005,10/17/2014,1,1,11
D77501,1000011,10/17/2014,1,1,11
E60148,1000011,10/17/2014,1,1,11
B62974,1000001,10/17/2014,1,1,11
D69438,1000011,10/17/2014,1,1,11
E55224,1000015,10/17/2014,1,1,11
E61599,1000002,10/17/2014,1,1,11
A56695,1000219,10/17/2014,1,1,11
D50493,1000011,10/17/2014,1,1,11
E60148,1000011,10/17/2014,1,1,11
C50808,1000003,10/17/2014,1,1,11
C57995,1000015,10/17/2014,1,1,11
D28221,1000015,10/17/2014,1,1,11
D70791,1000011,10/17/2014,1,1,11
E60148,1000011,10/17/2014,1,1,11
A77259,1000219,10/17/2014,1,1,11
B71494,1000003,10/17/2014,1,1,11
E75891,1000002,10/17/2014,1,1,11
D58304,1000011,10/17/2014,1,1,11
B62974,1000001,10/17/2014,1,1,11
E70354,1000005,10/17/2014,1,1,11
A43820,1000011,10/17/2014,1,1,11
A66024,1000005,10/17/2014,1,1,11
B54126,1000005,10/17/2014,1,1,11
C58030,1000005,10/17/2014,1,1,11
A22994,1000005,10/17/2014,1,1,11
A56695,1000219,10/17/2014,1,1,11
C55391,1000005,10/17/2014,1,1,11
B65207,1000011,10/17/2014,1,1,11
C25678,1000001,10/17/2014,1,1,11
E42566,1000002,10/17/2014,1,1,11
B37052,1000219,10/17/2014,1,1,11
A76711,1000005,10/17/2014,1,1,11
D32865,1000002,10/17/2014,1,1,11
A61292,1000001,10/17/2014,1,1,11
A62803,1000015,10/17/2014,1,1,11
D29580,1000015,10/17/2014,1,1,11
E63533,1000005,10/17/2014,1,1,11
E74854,1000005,10/17/2014,1,1,11
E77730,1000011,10/17/2014,1,1,11
A75974,1000015,10/17/2014,1,1,11
C61135,1000002,10/17/2014,1,1,11
E78037,1000011,10/17/2014,1,1,11
B30392,1000011,10/17/2014,1,1,11
A37752,1000011,10/17/2014,1,1,11
E79189,1000005,10/17/2014,1,1,11
B37052,1000219,10/17/2014,1,1,11
E29657,1000005,10/17/2014,1,1,11
B34199,1000003,10/17/2014,1,1,11
E59157,1000011,10/17/2014,1,1,11
A67685,1000219,10/17/2014,1,1,11
E53978,1000010,10/17/2014,1,1,11
A62803,1000015,10/17/2014,1,1,11
C54564,1000003,10/17/2014,1,1,11
D53796,1000219,10/17/2014,1,1,11
A57085,1000005,10/17/2014,1,1,11
C76842,1000002,10/17/2014,1,1,11
E48276,1000005,10/17/2014,1,1,11
E76547,1000001,10/17/2014,1,1,11
B53000,1000003,10/17/2014,1,1,11
C74172,1000002,10/17/2014,1,1,11
C63662,1000005,10/17/2014,1,1,11
E60148,1000002,10/17/2014,1,1,11
E60148,1000011,10/17/2014,1,1,11
D39592,1000015,10/17/2014,1,1,11
A75974,1000015,10/17/2014,1,1,11
E56373,1000003,10/17/2014,1,1,11
C37585,1000005,10/17/2014,1,1,11
D55655,1000005,10/17/2014,1,1,11
D45573,1000005,10/17/2014,1,1,11
D73153,1000005,10/17/2014,1,1,11
E46689,1000005,10/17/2014,1,1,11
D45573,1000005,10/17/2014,1,1,11
A79398,1000005,10/17/2014,1,1,11
A70622,1000015,10/17/2014,1,1,11
A70017,1000015,10/17/2014,1,1,11
D65131,1000011,10/17/2014,1,1,11
D35126,1000011,10/17/2014,1,1,11
C77480,1000002,10/17/2014,1,1,11
A79398,1000005,10/17/2014,1,1,11
E44206,1000002,10/17/2014,1,1,11
D60372,1000001,10/17/2014,1,1,11
D45064,1000003,10/17/2014,1,1,11
B67514,1000005,10/17/2014,1,1,11
D78026,1000001,10/17/2014,1,1,11
E45326,1000001,10/17/2014,1,1,11
E58626,1000015,10/17/2014,1,1,11
B74544,1000011,10/17/2014,1,1,11
A70017,1000015,10/17/2014,1,1,11
C57719,1000011,10/17/2014,1,1,11
E59137,1000005,10/17/2014,1,1,11
E77005,1000003,10/17/2014,1,1,11
B73982,1000003,10/17/2014,1,1,11
E75444,1000001,10/17/2014,1,1,11
A77259,1000219,10/17/2014,1,1,11
D64969,1000003,10/17/2014,1,1,11
E77006,1000005,10/17/2014,1,1,11
E48121,1000003,10/17/2014,1,1,11
B65207,1000002,10/17/2014,1,1,11
E74022,1000001,10/17/2014,1,1,11
A48926,1000003,10/17/2014,1,1,11
C59399,1000003,10/17/2014,1,1,11
A58793,1000001,10/17/2014,1,1,11
C18760,1000011,10/17/2014,1,1,11
D36947,1000001,10/17/2014,1,1,11
C60289,1000011,10/17/2014,1,1,11
B46403,1000001,10/17/2014,1,1,11
E70704,1000010,10/17/2014,1,1,11
E74397,1000002,10/17/2014,1,1,11
A75824,1000011,10/17/2014,1,1,11
C73838,1000011,10/17/2014,1,1,11
D49060,1000011,10/17/2014,1,1,11
E60926,1000002,10/17/2014,1,1,11
C72797,1000011,10/17/2014,1,1,11
B74865,1000011,10/17/2014,1,1,11
E67302,1000010,10/17/2014,1,1,11
A56436,1000003,10/17/2014,1,1,11
C74710,1000010,10/17/2014,1,1,11
E59878,1000001,10/17/2014,1,1,11
C51592,1000011,10/17/2014,1,1,11
C54564,1000001,10/17/2014,1,1,11
B69661,1000005,10/17/2014,1,1,11
C62832,1000002,10/17/2014,1,1,11
D29059,1000010,10/17/2014,1,1,11
C79034,1000015,10/17/2014,1,1,11
A75824,1000011,10/17/2014,1,1,11
A59329,1000010,10/17/2014,1,1,11
D63750,1000001,10/17/2014,1,1,11
A74651,1000010,10/17/2014,1,1,11
D26510,1000001,10/17/2014,1,1,11
B64972,1000010,10/17/2014,1,1,11
D56433,1000015,10/17/2014,1,1,11
B71484,1000015,10/17/2014,1,1,11
D37564,1000003,10/17/2014,1,1,11
D26510,1000001,10/17/2014,1,1,11
C18760,1000011,10/17/2014,1,1,11
D59385,1000010,10/17/2014,1,1,11
B77601,1000002,10/17/2014,1,1,11
D26510,1000001,10/17/2014,1,1,11
B67009,1000001,10/17/2014,1,1,11
C51592,1000003,10/17/2014,1,1,11
B68222,1000015,10/17/2014,1,1,11
B73247,1000011,10/17/2014,1,1,11
C24274,1000002,10/17/2014,1,1,11
E59469,1000011,10/17/2014,1,1,11
C71704,1000005,10/17/2014,1,1,11
E18645,1000010,10/17/2014,1,1,11
D65230,1000011,10/17/2014,1,1,11
C54384,1000015,10/17/2014,1,1,11
B70054,1000001,10/17/2014,1,1,11
D70308,1000010,10/17/2014,1,1,11
E70704,1000011,10/17/2014,1,1,11
A70137,1000001,10/17/2014,1,1,11
B50406,1000003,10/17/2014,1,1,11
C51592,1000011,10/17/2014,1,1,11
D75549,1000002,10/17/2014,1,1,11
C79723,1000005,10/17/2014,1,1,11
B65799,1000005,10/17/2014,1,1,11
B78151,1000015,10/17/2014,1,1,11
A63012,1000005,10/17/2014,1,1,11
D59927,1000010,10/17/2014,1,1,11
D49087,1000010,10/17/2014,1,1,11
B77517,1000010,10/17/2014,1,1,11
C62613,1000001,10/17/2014,1,1,11
C60222,1000010,10/17/2014,1,1,11
A39483,1000011,10/17/2014,1,1,11
A32416,1000001,10/17/2014,1,1,11
B40284,1000015,10/17/2014,1,1,11
C46128,1000001,10/17/2014,1,1,11
D68981,1000005,10/17/2014,1,1,11
E55950,1000015,10/17/2014,1,1,11
D75652,1000003,10/17/2014,1,1,11
C62613,1000001,10/17/2014,1,1,11
A71904,1000005,10/17/2014,1,1,11
B40284,1000015,10/17/2014,1,1,11
C25511,1000002,10/17/2014,1,1,11
D35997,1000010,10/17/2014,1,1,11
A67635,1000002,10/17/2014,1,1,11
B62340,1000011,10/17/2014,1,1,11
B29005,1000011,10/17/2014,1,1,11
B47580,1000015,10/17/2014,1,1,11
B45158,1000003,10/17/2014,1,1,11
C74710,1000011,10/17/2014,1,1,11
D59097,1000001,10/17/2014,1,1,11
E39383,1000010,10/17/2014,1,1,11
B58892,1000005,10/17/2014,1,1,11
E45488,1000005,10/17/2014,1,1,11
E68755,1000003,10/17/2014,1,1,11
B64077,1000005,10/17/2014,1,1,11
B64077,1000005,10/17/2014,1,1,11
E45920,1000005,10/17/2014,1,1,11
C29475,1000005,10/17/2014,1,1,11
A55323,1000010,10/17/2014,1,1,12
B33645,1000010,10/17/2014,1,1,12
B65001,1000015,10/17/2014,1,1,12
E64259,1000010,10/17/2014,1,1,12
C31246,1000001,10/17/2014,1,1,12
A51604,1000219,10/17/2014,1,1,12
D70235,1000001,10/17/2014,1,1,12
A77984,1000001,10/17/2014,1,1,12
B44444,1000015,10/17/2014,1,1,12
C61697,1000002,10/17/2014,1,1,12
C77578,1000002,10/17/2014,1,1,12
B73247,1000011,10/17/2014,1,1,12
B44444,1000002,10/17/2014,1,1,12
B77778,1000003,10/17/2014,1,1,12
D70308,1000001,10/17/2014,1,1,12
B56063,1000011,10/17/2014,1,1,12
E40646,1000001,10/17/2014,1,1,12
B74539,1000010,10/17/2014,1,1,12
D75119,1000010,10/17/2014,1,1,12
D31493,1000015,10/17/2014,1,1,12
B65461,1000001,10/17/2014,1,1,12
C60872,1000001,10/17/2014,1,1,12
A33561,1000005,10/17/2014,1,1,12
A41835,1000001,10/17/2014,1,1,12
B66472,1000003,10/17/2014,1,1,12
B65543,1000015,10/17/2014,1,1,12
D64645,1000001,10/17/2014,1,1,12
B56063,1000011,10/17/2014,1,1,12
C38712,1000003,10/17/2014,1,1,12
B64516,1000003,10/17/2014,1,1,12
C60289,1000011,10/17/2014,1,1,12
D65230,1000001,10/17/2014,1,1,12
E65973,1000010,10/17/2014,1,1,12
B79473,1000010,10/17/2014,1,1,12
C44845,1000001,10/17/2014,1,1,12
C37585,1000003,10/17/2014,1,1,12
B53500,1000001,10/17/2014,1,1,12
B44710,1000010,10/17/2014,1,1,12
C63381,1000003,10/17/2014,1,1,12
C63381,1000003,10/17/2014,1,1,12
A75986,1000001,10/17/2014,1,1,12
B61274,1000001,10/17/2014,1,1,12
D52822,1000010,10/17/2014,1,1,12
A66593,1000219,10/17/2014,1,1,12
B58903,1000005,10/17/2014,1,1,12
B70713,1000001,10/17/2014,1,1,12
A40539,1000010,10/17/2014,1,1,12
E69205,1000005,10/17/2014,1,1,12
A77645,1000005,10/17/2014,1,1,12
C50408,1000005,10/17/2014,1,1,12
C50408,1000005,10/17/2014,1,1,12
A22994,1000005,10/17/2014,1,1,12
C67701,1000005,10/17/2014,1,1,12
E39005,1000005,10/17/2014,1,1,12
B44710,1000010,10/17/2014,1,1,12
E73880,1000011,10/17/2014,1,1,12
C63028,1000001,10/17/2014,1,1,12
D64645,1000001,10/17/2014,1,1,12
D59927,1000003,10/17/2014,1,1,12
C39514,1000011,10/17/2014,1,1,12
D76005,1000010,10/17/2014,1,1,12
D76005,1000003,10/17/2014,1,1,12
E47612,1000015,10/17/2014,1,1,12
A14390,1000001,10/17/2014,1,1,12
E57949,1000001,10/17/2014,1,1,12
B73247,1000011,10/17/2014,1,1,12
C38726,1000001,10/17/2014,1,1,12
D78152,1000011,10/17/2014,1,1,12
E45397,1000005,10/17/2014,1,1,12
D75119,1000003,10/17/2014,1,1,12
A35948,1000015,10/17/2014,1,1,12
D69598,1000001,10/17/2014,1,1,12
E51538,1000001,10/17/2014,1,1,12
D22437,1000002,10/17/2014,1,1,12
D58324,1000011,10/17/2014,1,1,12
A14390,1000001,10/17/2014,1,1,12
D58303,1000005,10/17/2014,1,1,12
C71858,1000001,10/17/2014,1,1,12
E47612,1000015,10/17/2014,1,1,12
A43799,1000015,10/17/2014,1,1,12
E41313,1000005,10/17/2014,1,1,12
A37030,1000005,10/17/2014,1,1,12
A44518,1000005,10/17/2014,1,1,12
C29075,1000011,10/17/2014,1,1,12
C75088,1000010,10/17/2014,1,1,12
A67153,1000010,10/17/2014,1,1,12
D43735,1000003,10/17/2014,1,1,12
C61817,1000010,10/17/2014,1,1,12
D22581,1000001,10/17/2014,1,1,12
C38726,1000011,10/17/2014,1,1,12
B59437,1000015,10/17/2014,1,1,12
C38726,1000011,10/17/2014,1,1,12
E77514,1000011,10/17/2014,1,1,12
D71834,1000005,10/17/2014,1,1,12
D36988,1000001,10/17/2014,1,1,12
D32235,1000001,10/17/2014,1,1,12
D32235,1000001,10/17/2014,1,1,12
E37951,1000015,10/17/2014,1,1,12
E78431,1000003,10/17/2014,1,1,12
D43735,1000003,10/17/2014,1,1,12
E43434,1000015,10/17/2014,1,1,12
A78889,1000002,10/17/2014,1,1,12
D71834,1000005,10/17/2014,1,1,12
D79418,1000003,10/17/2014,1,1,12
E45851,1000001,10/17/2014,1,1,12
B60230,1000001,10/17/2014,1,1,12
C71858,1000015,10/17/2014,1,1,12
D51855,1000011,10/17/2014,1,1,12
D79418,1000003,10/17/2014,1,1,12
A77100,1000002,10/17/2014,1,1,12
D32235,1000001,10/17/2014,1,1,12
E53682,1000005,10/17/2014,1,1,12
D60413,1000005,10/17/2014,1,1,12
A45620,1000005,10/17/2014,1,1,12
C38651,1000005,10/17/2014,1,1,12
B46656,1000005,10/17/2014,1,1,12
D70828,1000001,10/17/2014,1,1,12
E45851,1000001,10/17/2014,1,1,12
D32235,1000001,10/17/2014,1,1,12
A38553,1000001,10/17/2014,1,1,12
B33645,1000011,10/17/2014,1,1,12
A25106,1000015,10/17/2014,1,1,12
B74489,1000011,10/17/2014,1,1,12
A42431,1000015,10/17/2014,1,1,12
A66370,1000015,10/17/2014,1,1,12
C58450,1000003,10/17/2014,1,1,12
D71650,1000002,10/17/2014,1,1,12
A31859,1000015,10/17/2014,1,1,12
B54567,1000015,10/17/2014,1,1,12
A77106,1000001,10/17/2014,1,1,12
BA8351,1000002,10/17/2014,1,1,12
B49827,1000219,10/17/2014,1,1,12
E49270,1000011,10/17/2014,1,1,12
A38553,1000003,10/17/2014,1,1,12
B74489,1000011,10/17/2014,1,1,12
D51855,1000003,10/17/2014,1,1,12
C39514,1000003,10/17/2014,1,1,12
D69494,1000001,10/17/2014,1,1,12
C74831,1000001,10/17/2014,1,1,12
A19493,1000001,10/17/2014,1,1,12
C76091,1000005,10/17/2014,1,1,12
A43797,1000003,10/17/2014,1,1,12
D77217,1000002,10/17/2014,1,1,12
C70329,1000002,10/17/2014,1,1,12
C58450,1000003,10/17/2014,1,1,12
A51730,1000010,10/17/2014,1,1,12
E51829,1000015,10/17/2014,1,1,12
E67637,1000003,10/17/2014,1,1,12
E77362,1000010,10/17/2014,1,1,12
D69494,1000003,10/17/2014,1,1,12
A75027,1000003,10/17/2014,1,1,12
C33741,1000003,10/17/2014,1,1,12
B76606,1000015,10/17/2014,1,1,12
B52313,1000001,10/17/2014,1,1,12
B62126,1000002,10/17/2014,1,1,12
E70524,1000001,10/17/2014,1,1,12
D69459,1000005,10/17/2014,1,1,12
E64259,1000011,10/17/2014,1,1,12
A64612,1000015,10/17/2014,1,1,12
C33741,1000003,10/17/2014,1,1,12
D33666,1000001,10/17/2014,1,1,12
D71650,1000002,10/17/2014,1,1,12
B63171,1000003,10/17/2014,1,1,12
E49283,1000001,10/17/2014,1,1,12
D73200,1000002,10/17/2014,1,1,12
C23319,1000015,10/17/2014,1,1,12
B69218,1000001,10/17/2014,1,1,12
C25841,1000003,10/17/2014,1,1,12
D36713,1000011,10/17/2014,1,1,12
E41725,1000003,10/17/2014,1,1,12
E49283,1000003,10/17/2014,1,1,12
A67635,1000015,10/17/2014,1,1,12
D75497,1000001,10/17/2014,1,1,12
D12760,1000001,10/17/2014,1,1,12
E39043,1000003,10/17/2014,1,1,12
B69218,1000003,10/17/2014,1,1,12
D79304,1000011,10/17/2014,1,1,12
B72601,1000001,10/17/2014,1,1,12
D22740,1000011,10/17/2014,1,1,12
B72601,1000001,10/17/2014,1,1,12
C35502,1000005,10/17/2014,1,1,12
C35502,1000005,10/17/2014,1,1,12
C35502,1000005,10/17/2014,1,1,12
C35502,1000005,10/17/2014,1,1,12
D67159,1000001,10/17/2014,1,1,12
D50326,1000010,10/17/2014,1,1,12
E30823,1000003,10/17/2014,1,1,12
B43014,1000001,10/17/2014,1,1,12
E57611,1000010,10/17/2014,1,1,12
C49245,1000003,10/17/2014,1,1,12
C49245,1000003,10/17/2014,1,1,12
E77362,1000011,10/17/2014,1,1,12
C45200,1000010,10/17/2014,1,1,12
B50122,1000001,10/17/2014,1,1,12
C46974,1000001,10/17/2014,1,1,12
B50122,1000001,10/17/2014,1,1,12
C64544,1000010,10/17/2014,1,1,12
E38031,1000003,10/17/2014,1,1,12
D44093,1000001,10/17/2014,1,1,12
D73895,1000010,10/17/2014,1,1,12
B60209,1000005,10/17/2014,1,1,12
D70977,1000011,10/17/2014,1,1,12
E39043,1000011,10/17/2014,1,1,12
B70646,1000003,10/17/2014,1,1,12
C46974,1000001,10/17/2014,1,1,12
E76967,1000011,10/17/2014,1,1,12
D44093,1000003,10/17/2014,1,1,12
C56566,1000005,10/17/2014,1,1,12
D66031,1000005,10/17/2014,1,1,12
D79670,1000015,10/17/2014,1,1,12
C60222,1000011,10/17/2014,1,1,12
B34963,1000005,10/17/2014,1,1,12
C70765,1000001,10/17/2014,1,1,12
D76474,1000001,10/17/2014,1,1,12
B45957,1000015,10/17/2014,1,1,12
D35126,1000011,10/17/2014,1,1,12
A70607,1000010,10/17/2014,1,1,12
A77022,1000001,10/17/2014,1,1,12
B25184,1000015,10/17/2014,1,1,12
D28167,1000011,10/17/2014,1,1,12
B66974,1000003,10/17/2014,1,1,12
